0:00:00 5.0007.510.011	1
0:00:00 5.0007.610.011	1
0:00:00 5.0007.510.011	1
0:35:07	5.0007.610.011	-1
0:35:07	5.0007.610.011	-2
0:35:08	5.0007.510.011	12
0:35:08	5.0007.610.011	5
0:35:08	5.0007.610.011	5
0:35:09	5.0007.610.011	1
0:35:09	5.0007.610.011	1
0:35:09	5.0007.510.011	2
0:35:10	5.0007.610.011	9
0:35:10	5.0007.510.011	6
0:35:10	5.0007.610.011	2
0:35:10	5.0007.510.011	3
0:35:10	5.0007.510.011	2
0:35:10	5.0007.510.011	4
0:35:10	5.0007.610.011	1
0:35:10	5.0007.610.011	-2
0:35:11	5.0007.610.011	2
0:35:11	5.0007.610.011	1
0:35:11	5.0007.610.011	-3
0:35:11	5.0007.610.011	-2
0:35:12	5.0007.610.011	3
0:35:12	5.0007.510.011	2
0:35:12	5.0007.610.011	-2
0:35:13	5.0007.610.011	1
0:35:13	5.0007.610.011	2
0:35:14	5.0007.610.011	1
0:35:14	5.0007.610.011	1
0:35:14	5.0007.610.011	4
0:35:14	5.0007.610.011	7
0:35:15	5.0007.510.011	3
0:35:15	5.0007.510.011	5
0:35:16	5.0007.610.011	1
0:35:16	5.0007.610.011	4
0:35:16	5.0007.610.011	4
0:35:16	5.0007.610.011	2
0:35:16	5.0007.610.011	-2
0:35:17	5.0007.510.011	3
0:35:17	5.0007.610.011	4
0:35:17	5.0007.510.011	1
0:35:17	5.0007.610.011	2
0:35:17	5.0007.610.011	-2
0:35:17	5.0007.610.011	-2
0:35:18	5.0007.610.011	2
0:35:19	5.0007.510.011	2
0:35:19	5.0007.510.011	1
0:35:19	5.0007.510.011	1
0:35:20	5.0007.610.011	3
0:35:20	5.0007.510.011	2
0:35:20	5.0007.510.011	1
0:35:20	5.0007.610.011	6
0:35:20	5.0007.610.011	3
0:35:20	5.0007.510.011	2
0:35:20	5.0007.510.011	4
0:35:20	5.0007.610.011	-1
0:35:20	5.0007.610.011	-2
0:35:21	5.0007.610.011	1
0:35:21	5.0007.510.011	1
0:35:22	5.0007.610.011	2
0:35:22	5.0007.610.011	2
0:35:22	5.0007.610.011	-3
0:35:23	5.0007.510.011	1
0:35:23	5.0007.510.011	1
0:35:23	5.0007.510.011	2
0:35:23	5.0007.610.011	1
0:35:23	5.0007.610.011	-1
0:35:23	5.0007.610.011	-1
0:35:24	5.0007.610.011	2
0:35:24	5.0007.510.011	2
0:35:24	5.0007.610.011	2
0:35:24	5.0007.510.011	1
0:35:24	5.0007.610.011	-1
0:35:25	5.0007.610.011	1
0:35:25	5.0007.510.011	3
0:35:25	5.0007.510.011	3
0:35:25	5.0007.510.011	2
0:35:25	5.0007.610.011	1
0:35:26	5.0007.510.011	1
0:35:26	5.0007.610.011	1
0:35:26	5.0007.610.011	1
0:35:26	5.0007.510.011	1
0:35:26	5.0007.610.011	2
0:35:26	5.0007.610.011	2
0:35:27	5.0007.610.011	1
0:35:27	5.0007.610.011	1
0:35:27	5.0007.510.011	1
0:35:28	5.0007.510.011	1
0:35:28	5.0007.610.011	4
0:35:28	5.0007.610.011	3
0:35:28	5.0007.510.011	5
0:35:28	5.0007.610.011	2
0:35:28	5.0007.510.011	3
0:35:28	5.0007.610.011	6
0:35:28	5.0007.510.011	2
0:35:28	5.0007.610.011	-2
0:35:29	5.0007.510.011	3
0:35:30	5.0007.510.011	1
0:35:30	5.0007.510.011	1
0:35:30	5.0007.610.011	1
0:35:30	5.0007.610.011	1
0:35:30	5.0007.610.011	2
0:35:31	5.0007.610.011	2
0:35:31	5.0007.510.011	4
0:35:31	5.0007.510.011	1
0:35:31	5.0007.510.011	1
0:35:31	5.0007.510.011	1
0:35:31	5.0007.510.011	3
0:35:31	5.0007.610.011	-2
0:35:32	5.0007.510.011	3
0:35:32	5.0007.510.011	1
0:35:32	5.0007.610.011	-2
0:35:32	5.0007.610.011	-2
0:35:33	5.0007.510.011	4
0:35:33	5.0007.510.011	1
0:35:33	5.0007.510.011	2
0:35:33	5.0007.610.011	2
0:35:33	5.0007.610.011	-2
0:35:34	5.0007.610.011	1
0:35:34	5.0007.610.011	-2
0:35:36	5.0007.510.011	1
0:35:37	5.0007.510.011	2
0:35:37	5.0007.610.011	1
0:35:37	5.0007.510.011	1
0:35:37	5.0007.610.011	3
0:35:37	5.0007.610.011	4
0:35:37	5.0007.610.011	2
0:35:38	5.0007.610.011	1
0:35:38	5.0007.610.011	-2
0:35:39	5.0007.510.011	4
0:35:39	5.0007.610.011	1
0:35:39	5.0007.610.011	2
0:35:39	5.0007.510.011	1
0:35:39	5.0007.610.011	-3
0:35:40	5.0007.610.011	2
0:35:40	5.0007.610.011	1
0:35:40	5.0007.610.011	3
0:35:40	5.0007.610.011	-2
0:35:41	5.0007.510.011	2
0:35:41	5.0007.610.011	5
0:35:41	5.0007.510.011	1
0:35:41	5.0007.610.011	2
0:35:41	5.0007.510.011	1
0:35:42	5.0007.510.011	2
0:35:42	5.0007.610.011	4
0:35:42	5.0007.510.011	1
0:35:43	5.0007.610.011	1
0:35:43	5.0007.610.011	2
0:35:43	5.0007.510.011	1
0:35:43	5.0007.510.011	1
0:35:44	5.0007.610.011	1
0:35:44	5.0007.510.011	2
0:35:44	5.0007.610.011	-2
0:35:45	5.0007.610.011	1
0:35:45	5.0007.610.011	-2
0:35:46	5.0007.610.011	3
0:35:46	5.0007.510.011	3
0:35:47	5.0007.610.011	1
0:35:47	5.0007.610.011	4
0:35:47	5.0007.610.011	3
0:35:47	5.0007.610.011	2
0:35:47	5.0007.610.011	1
0:35:47	5.0007.610.011	4
0:35:47	5.0007.510.011	4
0:35:48	5.0007.510.011	2
0:35:49	5.0007.510.011	4
0:35:50	5.0007.610.011	2
0:35:50	5.0007.510.011	3
0:35:51	5.0007.510.011	1
0:35:51	5.0007.610.011	8
0:35:51	5.0007.610.011	3
0:35:51	5.0007.510.011	2
0:35:51	5.0007.510.011	1
0:35:51	5.0007.510.011	1
0:35:51	5.0007.510.011	3
0:35:51	5.0007.610.011	4
0:35:51	5.0007.610.011	1
0:35:52	5.0007.510.011	2
0:35:52	5.0007.510.011	2
0:35:53	5.0007.510.011	7
0:35:53	5.0007.510.011	1
0:35:53	5.0007.510.011	4
0:35:54	5.0007.610.011	4
0:35:54	5.0007.510.011	1
0:35:54	5.0007.610.011	1
0:35:54	5.0007.610.011	1
0:35:55	5.0007.510.011	1
0:35:55	5.0007.510.011	5
0:35:55	5.0007.610.011	1
0:35:56	5.0007.510.011	7
0:35:56	5.0007.510.011	3
0:35:56	5.0007.610.011	4
0:35:56	5.0007.610.011	-1
0:35:57	5.0007.510.011	1
0:35:57	5.0007.510.011	2
0:35:57	5.0007.510.011	2
0:35:57	5.0007.610.011	-2
0:35:58	5.0007.610.011	3
0:35:58	5.0007.610.011	1
0:35:58	5.0007.610.011	1
0:35:58	5.0007.610.011	1
0:35:58	5.0007.510.011	1
0:35:58	5.0007.510.011	3
0:35:59	5.0007.510.011	1
0:35:59	5.0007.610.011	2
0:35:59	5.0007.610.011	2
0:35:59	5.0007.610.011	2
0:35:59	5.0007.610.011	1
0:36:00	5.0007.610.011	3
0:36:01	5.0007.510.011	1
0:36:01	5.0007.610.011	2
0:36:01	5.0007.510.011	1
0:36:02	5.0007.510.011	1
0:36:03	5.0007.610.011	2
0:36:03	5.0007.610.011	1
0:36:03	5.0007.510.011	1
0:36:03	5.0007.510.011	1
0:36:03	5.0007.510.011	1
0:36:03	5.0007.610.011	3
0:36:03	5.0007.610.011	1
0:36:03	5.0007.510.011	2
0:36:03	5.0007.510.011	1
0:36:03	5.0007.610.011	-2
0:36:03	5.0007.610.011	-2
0:36:04	5.0007.610.011	1
0:36:04	5.0007.510.011	1
0:36:04	5.0007.610.011	1
0:36:05	5.0007.610.011	-2
0:36:05	5.0007.610.011	-2
0:36:06	5.0007.610.011	3
0:36:06	5.0007.610.011	7
0:36:06	5.0007.610.011	2
0:36:07	5.0007.610.011	1
0:36:07	5.0007.610.011	-2
0:36:08	5.0007.510.011	4
0:36:09	5.0007.510.011	2
0:36:09	5.0007.510.011	3
0:36:09	5.0007.610.011	1
0:36:09	5.0007.510.011	2
0:36:09	5.0007.610.011	1
0:36:09	5.0007.610.011	-3
0:36:10	5.0007.510.011	1
0:36:10	5.0007.510.011	2
0:36:10	5.0007.510.011	1
0:36:10	5.0007.610.011	3
0:36:11	5.0007.510.011	1
0:36:11	5.0007.610.011	1
0:36:12	5.0007.510.011	1
0:36:12	5.0007.510.011	3
0:36:13	5.0007.610.011	1
0:36:14	5.0007.610.011	1
0:36:14	5.0007.510.011	2
0:36:14	5.0007.610.011	3
0:36:14	5.0007.510.011	1
0:36:14	5.0007.610.011	-2
0:36:15	5.0007.510.011	2
0:36:15	5.0007.610.011	2
0:36:15	5.0007.510.011	4
0:36:15	5.0007.610.011	1
0:36:15	5.0007.610.011	3
0:36:16	5.0007.610.011	2
0:36:16	5.0007.610.011	2
0:36:16	5.0007.510.011	1
0:36:16	5.0007.610.011	1
0:36:16	5.0007.610.011	2
0:36:16	5.0007.610.011	-3
0:36:16	5.0007.610.011	-2
0:36:17	5.0007.610.011	1
0:36:17	5.0007.610.011	2
0:36:17	5.0007.510.011	2
0:36:17	5.0007.510.011	1
0:36:17	5.0007.510.011	2
0:36:17	5.0007.610.011	2
0:36:17	5.0007.610.011	-2
0:36:17	5.0007.610.011	-2
0:36:18	5.0007.510.011	3
0:36:18	5.0007.610.011	1
0:36:18	5.0007.610.011	3
0:36:18	5.0007.510.011	2
0:36:18	5.0007.610.011	2
0:36:18	5.0007.610.011	2
0:36:18	5.0007.510.011	2
0:36:19	5.0007.510.011	5
0:36:19	5.0007.610.011	-2
0:36:19	5.0007.610.011	-2
0:36:20	5.0007.510.011	3
0:36:20	5.0007.610.011	1
0:36:21	5.0007.610.011	3
0:36:21	5.0007.510.011	2
0:36:21	5.0007.610.011	-1
0:36:22	5.0007.610.011	3
0:36:22	5.0007.610.011	1
0:36:22	5.0007.610.011	1
0:36:22	5.0007.510.011	1
0:36:22	5.0007.610.011	2
0:36:22	5.0007.510.011	2
0:36:23	5.0007.610.011	1
0:36:23	5.0007.610.011	-1
0:36:24	5.0007.610.011	2
0:36:24	5.0007.510.011	2
0:36:24	5.0007.610.011	-2
0:36:25	5.0007.510.011	5
0:36:25	5.0007.610.011	5
0:36:26	5.0007.610.011	1
0:36:26	5.0007.510.011	5
0:36:26	5.0007.510.011	3
0:36:27	5.0007.610.011	8
0:36:27	5.0007.610.011	2
0:36:27	5.0007.610.011	1
0:36:27	5.0007.610.011	1
0:36:28	5.0007.510.011	1
0:36:29	5.0007.510.011	1
0:36:29	5.0007.610.011	1
0:36:29	5.0007.610.011	-1
0:36:30	5.0007.510.011	1
0:36:30	5.0007.610.011	1
0:36:31	5.0007.510.011	3
0:36:32	5.0007.510.011	5
0:36:32	5.0007.510.011	2
0:36:33	5.0007.610.011	1
0:36:33	5.0007.510.011	2
0:36:34	5.0007.510.011	1
0:36:34	5.0007.510.011	2
0:36:34	5.0007.510.011	2
0:36:34	5.0007.610.011	1
0:36:34	5.0007.610.011	1
0:36:34	5.0007.510.011	2
0:36:34	5.0007.510.011	5
0:36:34	5.0007.610.011	2
0:36:34	5.0007.610.011	-2
0:36:35	5.0007.510.011	3
0:36:35	5.0007.610.011	4
0:36:35	5.0007.610.011	-2
0:36:35	5.0007.610.011	-2
0:36:37	5.0007.610.011	1
0:36:37	5.0007.610.011	2
0:36:37	5.0007.610.011	-1
0:36:37	5.0007.610.011	-2
0:36:38	5.0007.610.011	3
0:36:38	5.0007.510.011	2
0:36:38	5.0007.510.011	2
0:36:39	5.0007.610.011	2
0:36:39	5.0007.610.011	1
0:36:39	5.0007.610.011	2
0:36:39	5.0007.510.011	3
0:36:40	5.0007.610.011	1
0:36:40	5.0007.510.011	1
0:36:40	5.0007.610.011	3
0:36:40	5.0007.510.011	1
0:36:40	5.0007.510.011	1
0:36:40	5.0007.510.011	1
0:36:40	5.0007.610.011	1
0:36:40	5.0007.610.011	-1
0:36:41	5.0007.610.011	2
0:36:41	5.0007.510.011	1
0:36:41	5.0007.610.011	-2
0:36:42	5.0007.510.011	2
0:36:42	5.0007.610.011	1
0:36:42	5.0007.510.011	2
0:36:42	5.0007.610.011	1
0:36:42	5.0007.510.011	2
0:36:43	5.0007.610.011	1
0:36:44	5.0007.610.011	5
0:36:45	5.0007.510.011	3
0:36:45	5.0007.510.011	2
0:36:45	5.0007.510.011	2
0:36:45	5.0007.610.011	1
0:36:45	5.0007.510.011	2
0:36:45	5.0007.510.011	3
0:36:45	5.0007.610.011	1
0:36:45	5.0007.510.011	2
0:36:45	5.0007.610.011	-2
0:36:46	5.0007.510.011	1
0:36:46	5.0007.510.011	3
0:36:47	5.0007.610.011	6
0:36:47	5.0007.510.011	1
0:36:47	5.0007.510.011	2
0:36:48	5.0007.610.011	3
0:36:48	5.0007.510.011	1
0:36:48	5.0007.610.011	1
0:36:48	5.0007.510.011	3
0:36:48	5.0007.610.011	1
0:36:48	5.0007.510.011	3
0:36:48	5.0007.610.011	-1
0:36:49	5.0007.510.011	5
0:36:49	5.0007.610.011	3
0:36:49	5.0007.610.011	4
0:36:49	5.0007.510.011	2
0:36:49	5.0007.510.011	3
0:36:49	5.0007.510.011	1
0:36:49	5.0007.610.011	-2
0:36:50	5.0007.510.011	3
0:36:50	5.0007.510.011	1
0:36:50	5.0007.510.011	1
0:36:50	5.0007.510.011	4
0:36:50	5.0007.510.011	3
0:36:50	5.0007.610.011	1
0:36:51	5.0007.610.011	2
0:36:51	5.0007.510.011	2
0:36:51	5.0007.610.011	1
0:36:51	5.0007.610.011	-2
0:36:51	5.0007.610.011	-3
0:36:53	5.0007.510.011	1
0:36:53	5.0007.610.011	3
0:36:53	5.0007.510.011	4
0:36:53	5.0007.610.011	-1
0:36:54	5.0007.510.011	4
0:36:55	5.0007.610.011	1
0:36:55	5.0007.510.011	2
0:36:55	5.0007.610.011	1
0:36:55	5.0007.610.011	-1
0:36:56	5.0007.610.011	2
0:36:56	5.0007.610.011	2
0:36:56	5.0007.610.011	1
0:36:57	5.0007.610.011	1
0:36:57	5.0007.610.011	-3
0:36:57	5.0007.610.011	-2
0:36:59	5.0007.510.011	1
0:36:59	5.0007.610.011	2
0:36:59	5.0007.610.011	2
0:36:59	5.0007.610.011	1
0:36:59	5.0007.610.011	-2
0:37:00	5.0007.610.011	1
0:37:00	5.0007.510.011	1
0:37:00	5.0007.510.011	1
0:37:00	5.0007.610.011	6
0:37:00	5.0007.610.011	-2
0:37:01	5.0007.510.011	2
0:37:01	5.0007.610.011	1
0:37:01	5.0007.510.011	1
0:37:01	5.0007.610.011	1
0:37:01	5.0007.610.011	-2
0:37:02	5.0007.610.011	1
0:37:02	5.0007.510.011	2
0:37:02	5.0007.510.011	3
0:37:02	5.0007.510.011	6
0:37:02	5.0007.510.011	2
0:37:02	5.0007.610.011	-3
0:37:03	5.0007.610.011	1
0:37:03	5.0007.610.011	1
0:37:03	5.0007.610.011	2
0:37:03	5.0007.610.011	1
0:37:04	5.0007.610.011	4
0:37:04	5.0007.610.011	1
0:37:05	5.0007.510.011	1
0:37:05	5.0007.610.011	1
0:37:05	5.0007.610.011	1
0:37:05	5.0007.510.011	4
0:37:05	5.0007.510.011	2
0:37:05	5.0007.610.011	-2
0:37:06	5.0007.610.011	2
0:37:06	5.0007.610.011	1
0:37:06	5.0007.510.011	5
0:37:06	5.0007.610.011	1
0:37:06	5.0007.610.011	-3
0:37:07	5.0007.510.011	1
0:37:07	5.0007.510.011	1
0:37:07	5.0007.610.011	-2
0:37:08	5.0007.510.011	3
0:37:08	5.0007.610.011	1
0:37:09	5.0007.510.011	2
0:37:09	5.0007.610.011	-2
0:37:10	5.0007.510.011	1
0:37:11	5.0007.510.011	1
0:37:11	5.0007.610.011	7
0:37:11	5.0007.610.011	1
0:37:11	5.0007.510.011	1
0:37:11	5.0007.610.011	1
0:37:11	5.0007.610.011	-2
0:37:11	5.0007.610.011	-3
0:37:12	5.0007.510.011	1
0:37:12	5.0007.510.011	2
0:37:12	5.0007.510.011	2
0:37:12	5.0007.610.011	3
0:37:13	5.0007.610.011	1
0:37:13	5.0007.510.011	1
0:37:13	5.0007.510.011	2
0:37:14	5.0007.610.011	1
0:37:14	5.0007.510.011	3
0:37:14	5.0007.610.011	1
0:37:14	5.0007.610.011	-2
0:37:15	5.0007.510.011	7
0:37:15	5.0007.510.011	1
0:37:15	5.0007.610.011	2
0:37:15	5.0007.610.011	1
0:37:15	5.0007.510.011	2
0:37:15	5.0007.610.011	-2
0:37:16	5.0007.610.011	1
0:37:17	5.0007.510.011	1
0:37:17	5.0007.510.011	1
0:37:18	5.0007.610.011	2
0:37:18	5.0007.610.011	3
0:37:18	5.0007.610.011	1
0:37:18	5.0007.610.011	3
0:37:18	5.0007.610.011	-2
0:37:18	5.0007.610.011	-3
0:37:18	5.0007.610.011	-2
0:37:19	5.0007.610.011	2
0:37:19	5.0007.510.011	1
0:37:19	5.0007.610.011	-1
0:37:20	5.0007.510.011	1
0:37:20	5.0007.610.011	1
0:37:20	5.0007.610.011	2
0:37:20	5.0007.610.011	2
0:37:21	5.0007.610.011	1
0:37:21	5.0007.510.011	1
0:37:21	5.0007.510.011	1
0:37:21	5.0007.510.011	1
0:37:21	5.0007.610.011	5
0:37:21	5.0007.610.011	2
0:37:21	5.0007.510.011	12
0:37:21	5.0007.610.011	2
0:37:22	5.0007.510.011	2
0:37:22	5.0007.510.011	6
0:37:22	5.0007.610.011	-2
0:37:22	5.0007.610.011	-2
0:37:23	5.0007.510.011	4
0:37:23	5.0007.510.011	1
0:37:23	5.0007.610.011	1
0:37:24	5.0007.510.011	1
0:37:24	5.0007.510.011	1
0:37:24	5.0007.610.011	-1
0:37:24	5.0007.610.011	-2
0:37:25	5.0007.510.011	2
0:37:26	5.0007.610.011	2
0:37:26	5.0007.510.011	2
0:37:26	5.0007.610.011	1
0:37:26	5.0007.510.011	3
0:37:26	5.0007.510.011	2
0:37:26	5.0007.610.011	-2
0:37:27	5.0007.510.011	4
0:37:27	5.0007.610.011	-2
0:37:28	5.0007.610.011	1
0:37:28	5.0007.610.011	1
0:37:28	5.0007.610.011	1
0:37:29	5.0007.510.011	1
0:37:29	5.0007.610.011	2
0:37:29	5.0007.610.011	1
0:37:29	5.0007.610.011	-3
0:37:30	5.0007.610.011	1
0:37:31	5.0007.510.011	1
0:37:31	5.0007.510.011	2
0:37:31	5.0007.510.011	2
0:37:31	5.0007.510.011	2
0:37:31	5.0007.510.011	1
0:37:31	5.0007.510.011	3
0:37:31	5.0007.510.011	1
0:37:32	5.0007.610.011	1
0:37:32	5.0007.610.011	1
0:37:32	5.0007.610.011	-2
0:37:32	5.0007.610.011	-2
0:37:33	5.0007.610.011	2
0:37:33	5.0007.610.011	1
0:37:33	5.0007.610.011	-3
0:37:33	5.0007.610.011	-2
0:37:33	5.0007.610.011	-2
0:37:34	5.0007.510.011	5
0:37:34	5.0007.610.011	1
0:37:34	5.0007.610.011	4
0:37:34	5.0007.510.011	2
0:37:35	5.0007.510.011	3
0:37:35	5.0007.610.011	1
0:37:36	5.0007.510.011	10
0:37:36	5.0007.610.011	1
0:37:36	5.0007.510.011	1
0:37:36	5.0007.510.011	1
0:37:37	5.0007.510.011	3
0:37:38	5.0007.610.011	2
0:37:38	5.0007.610.011	9
0:37:39	5.0007.610.011	1
0:37:39	5.0007.610.011	3
0:37:39	5.0007.510.011	5
0:37:40	5.0007.610.011	-2
0:37:41	5.0007.610.011	1
0:37:41	5.0007.510.011	3
0:37:41	5.0007.610.011	1
0:37:41	5.0007.610.011	-2
0:37:41	5.0007.610.011	-2
0:37:42	5.0007.510.011	1
0:37:42	5.0007.610.011	2
0:37:43	5.0007.610.011	1
0:37:43	5.0007.610.011	2
0:37:43	5.0007.610.011	7
0:37:43	5.0007.510.011	1
0:37:43	5.0007.510.011	1
0:37:43	5.0007.510.011	1
0:37:43	5.0007.510.011	4
0:37:43	5.0007.510.011	1
0:37:43	5.0007.610.011	1
0:37:43	5.0007.610.011	1
0:37:43	5.0007.610.011	-2
0:37:43	5.0007.610.011	-1
0:37:44	5.0007.510.011	2
0:37:44	5.0007.610.011	1
0:37:44	5.0007.510.011	2
0:37:44	5.0007.510.011	2
0:37:44	5.0007.510.011	1
0:37:45	5.0007.610.011	-2
0:37:46	5.0007.510.011	1
0:37:46	5.0007.610.011	1
0:37:46	5.0007.510.011	1
0:37:46	5.0007.610.011	-2
0:37:47	5.0007.610.011	2
0:37:47	5.0007.510.011	2
0:37:47	5.0007.510.011	1
0:37:47	5.0007.510.011	5
0:37:47	5.0007.610.011	1
0:37:47	5.0007.610.011	2
0:37:48	5.0007.510.011	2
0:37:48	5.0007.610.011	2
0:37:48	5.0007.510.011	1
0:37:48	5.0007.610.011	2
0:37:48	5.0007.510.011	2
0:37:48	5.0007.610.011	-2
0:37:49	5.0007.510.011	1
0:37:49	5.0007.510.011	2
0:37:49	5.0007.510.011	3
0:37:49	5.0007.610.011	2
0:37:50	5.0007.510.011	1
0:37:50	5.0007.510.011	1
0:37:50	5.0007.610.011	5
0:37:50	5.0007.610.011	-2
0:37:51	5.0007.610.011	1
0:37:51	5.0007.610.011	1
0:37:51	5.0007.510.011	1
0:37:52	5.0007.510.011	4
0:37:52	5.0007.510.011	2
0:37:52	5.0007.610.011	5
0:37:52	5.0007.610.011	1
0:37:52	5.0007.510.011	1
0:37:52	5.0007.610.011	1
0:37:52	5.0007.510.011	5
0:37:52	5.0007.510.011	3
0:37:53	5.0007.610.011	-1
0:37:54	5.0007.610.011	1
0:37:54	5.0007.510.011	1
0:37:54	5.0007.510.011	1
0:37:54	5.0007.610.011	4
0:37:54	5.0007.610.011	-2
0:37:54	5.0007.610.011	-2
0:37:54	5.0007.610.011	-3
0:37:55	5.0007.510.011	3
0:37:55	5.0007.610.011	2
0:37:55	5.0007.610.011	1
0:37:55	5.0007.610.011	-1
0:37:56	5.0007.510.011	1
0:37:56	5.0007.510.011	2
0:37:57	5.0007.610.011	3
0:37:57	5.0007.510.011	4
0:37:57	5.0007.610.011	1
0:37:57	5.0007.610.011	-2
0:37:58	5.0007.610.011	1
0:37:58	5.0007.610.011	1
0:37:59	5.0007.510.011	1
0:37:59	5.0007.610.011	2
0:37:59	5.0007.510.011	2
0:38:00	5.0007.510.011	2
0:38:00	5.0007.610.011	1
0:38:00	5.0007.510.011	1
0:38:00	5.0007.610.011	1
0:38:01	5.0007.610.011	1
0:38:01	5.0007.610.011	1
0:38:01	5.0007.510.011	2
0:38:01	5.0007.610.011	1
0:38:01	5.0007.610.011	-2
0:38:02	5.0007.510.011	2
0:38:02	5.0007.510.011	1
0:38:02	5.0007.510.011	1
0:38:02	5.0007.610.011	1
0:38:02	5.0007.610.011	3
0:38:02	5.0007.610.011	-3
0:38:02	5.0007.610.011	-2
0:38:02	5.0007.610.011	-3
0:38:03	5.0007.610.011	4
0:38:03	5.0007.610.011	6
0:38:03	5.0007.610.011	-2
0:38:04	5.0007.610.011	2
0:38:04	5.0007.510.011	2
0:38:04	5.0007.610.011	2
0:38:04	5.0007.510.011	1
0:38:04	5.0007.610.011	1
0:38:06	5.0007.610.011	1
0:38:06	5.0007.610.011	2
0:38:06	5.0007.610.011	2
0:38:06	5.0007.610.011	-2
0:38:07	5.0007.610.011	1
0:38:07	5.0007.510.011	1
0:38:07	5.0007.510.011	2
0:38:07	5.0007.610.011	1
0:38:07	5.0007.610.011	-2
0:38:08	5.0007.610.011	1
0:38:08	5.0007.610.011	1
0:38:08	5.0007.610.011	1
0:38:09	5.0007.510.011	1
0:38:09	5.0007.510.011	1
0:38:09	5.0007.510.011	2
0:38:09	5.0007.610.011	1
0:38:09	5.0007.610.011	-2
0:38:10	5.0007.610.011	3
0:38:10	5.0007.510.011	1
0:38:10	5.0007.610.011	3
0:38:10	5.0007.610.011	1
0:38:10	5.0007.510.011	1
0:38:10	5.0007.610.011	1
0:38:11	5.0007.610.011	4
0:38:11	5.0007.610.011	1
0:38:11	5.0007.510.011	1
0:38:11	5.0007.510.011	2
0:38:11	5.0007.610.011	1
0:38:12	5.0007.610.011	1
0:38:12	5.0007.510.011	2
0:38:12	5.0007.610.011	1
0:38:13	5.0007.510.011	4
0:38:13	5.0007.510.011	3
0:38:14	5.0007.510.011	1
0:38:14	5.0007.510.011	2
0:38:14	5.0007.610.011	2
0:38:14	5.0007.510.011	4
0:38:15	5.0007.610.011	2
0:38:15	5.0007.610.011	-3
0:38:16	5.0007.610.011	1
0:38:16	5.0007.610.011	2
0:38:16	5.0007.610.011	3
0:38:17	5.0007.610.011	5
0:38:17	5.0007.510.011	1
0:38:17	5.0007.610.011	1
0:38:17	5.0007.610.011	2
0:38:18	5.0007.510.011	5
0:38:18	5.0007.510.011	2
0:38:18	5.0007.610.011	1
0:38:18	5.0007.610.011	2
0:38:18	5.0007.610.011	-1
0:38:19	5.0007.610.011	2
0:38:19	5.0007.510.011	1
0:38:19	5.0007.510.011	1
0:38:19	5.0007.610.011	4
0:38:19	5.0007.610.011	-1
0:38:20	5.0007.510.011	1
0:38:21	5.0007.610.011	3
0:38:22	5.0007.510.011	4
0:38:22	5.0007.510.011	2
0:38:23	5.0007.510.011	1
0:38:23	5.0007.510.011	1
0:38:24	5.0007.510.011	3
0:38:24	5.0007.610.011	1
0:38:24	5.0007.610.011	-1
0:38:25	5.0007.610.011	5
0:38:25	5.0007.510.011	3
0:38:25	5.0007.610.011	2
0:38:25	5.0007.610.011	-2
0:38:26	5.0007.510.011	2
0:38:26	5.0007.610.011	3
0:38:26	5.0007.510.011	1
0:38:27	5.0007.610.011	2
0:38:27	5.0007.510.011	1
0:38:28	5.0007.610.011	2
0:38:28	5.0007.610.011	1
0:38:28	5.0007.510.011	2
0:38:28	5.0007.510.011	1
0:38:28	5.0007.610.011	1
0:38:28	5.0007.610.011	-2
0:38:28	5.0007.610.011	-1
0:38:29	5.0007.610.011	2
0:38:29	5.0007.610.011	2
0:38:29	5.0007.610.011	1
0:38:30	5.0007.510.011	1
0:38:30	5.0007.510.011	2
0:38:30	5.0007.610.011	1
0:38:30	5.0007.510.011	1
0:38:30	5.0007.510.011	1
0:38:31	5.0007.610.011	2
0:38:31	5.0007.610.011	1
0:38:31	5.0007.610.011	1
0:38:31	5.0007.610.011	2
0:38:32	5.0007.510.011	1
0:38:32	5.0007.510.011	2
0:38:32	5.0007.510.011	1
0:38:32	5.0007.610.011	3
0:38:32	5.0007.610.011	-2
0:38:33	5.0007.510.011	3
0:38:33	5.0007.510.011	2
0:38:33	5.0007.610.011	2
0:38:33	5.0007.510.011	1
0:38:34	5.0007.610.011	2
0:38:34	5.0007.610.011	-2
0:38:34	5.0007.610.011	-2
0:38:35	5.0007.510.011	2
0:38:35	5.0007.510.011	2
0:38:36	5.0007.610.011	3
0:38:36	5.0007.510.011	1
0:38:36	5.0007.510.011	1
0:38:36	5.0007.510.011	5
0:38:36	5.0007.510.011	1
0:38:36	5.0007.610.011	-1
0:38:37	5.0007.510.011	3
0:38:37	5.0007.610.011	-1
0:38:38	5.0007.510.011	2
0:38:38	5.0007.510.011	1
0:38:38	5.0007.510.011	1
0:38:38	5.0007.510.011	4
0:38:38	5.0007.510.011	1
0:38:38	5.0007.610.011	-2
0:38:39	5.0007.610.011	3
0:38:39	5.0007.510.011	1
0:38:39	5.0007.510.011	1
0:38:39	5.0007.610.011	-2
0:38:39	5.0007.610.011	-2
0:38:40	5.0007.610.011	2
0:38:40	5.0007.510.011	1
0:38:40	5.0007.610.011	2
0:38:40	5.0007.510.011	3
0:38:40	5.0007.510.011	1
0:38:40	5.0007.510.011	1
0:38:41	5.0007.610.011	1
0:38:41	5.0007.510.011	3
